date,region,disease,cases
2020-11-08,Region VII (Central Visayas),Dengue,63
2020-11-15,Region VII (Central Visayas),Dengue,67
2020-11-22,Region VII (Central Visayas),Dengue,53
2020-11-29,Region VII (Central Visayas),Dengue,54
2020-12-06,Region VII (Central Visayas),Dengue,68
2020-12-13,Region VII (Central Visayas),Dengue,46
2020-12-20,Region VII (Central Visayas),Dengue,42
2020-12-27,Region VII (Central Visayas),Dengue,51
2021-01-03,Region VII (Central Visayas),Dengue,34
2021-01-10,Region VII (Central Visayas),Dengue,9
2016-01-10,Region VIII (Eastern Visayas),Dengue,146
2016-01-17,Region VIII (Eastern Visayas),Dengue,96
2016-01-24,Region VIII (Eastern Visayas),Dengue,118
2016-01-31,Region VIII (Eastern Visayas),Dengue,109
2016-02-07,Region VIII (Eastern Visayas),Dengue,92
2016-02-14,Region VIII (Eastern Visayas),Dengue,111
2016-02-21,Region VIII (Eastern Visayas),Dengue,93
2016-02-28,Region VIII (Eastern Visayas),Dengue,80
2016-03-06,Region VIII (Eastern Visayas),Dengue,84
2016-03-13,Region VIII (Eastern Visayas),Dengue,75
2016-03-20,Region VIII (Eastern Visayas),Dengue,64
2016-03-27,Region VIII (Eastern Visayas),Dengue,50
2016-04-03,Region VIII (Eastern Visayas),Dengue,58
2016-04-10,Region VIII (Eastern Visayas),Dengue,41
2016-04-17,Region VIII (Eastern Visayas),Dengue,67
2016-04-24,Region VIII (Eastern Visayas),Dengue,51
2016-05-01,Region VIII (Eastern Visayas),Dengue,81
2016-05-08,Region VIII (Eastern Visayas),Dengue,47
2016-05-15,Region VIII (Eastern Visayas),Dengue,77
2016-05-22,Region VIII (Eastern Visayas),Dengue,89
2016-05-29,Region VIII (Eastern Visayas),Dengue,70
2016-06-05,Region VIII (Eastern Visayas),Dengue,90
2016-06-12,Region VIII (Eastern Visayas),Dengue,91
2016-06-19,Region VIII (Eastern Visayas),Dengue,115
2016-06-26,Region VIII (Eastern Visayas),Dengue,130
